area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;vi141;vi142;vi143;vi144;vi1511;vi1521;vi1512;vi1522;vi1531;vi1541;vi1532;vi1542;vi1533;vi1543;vi1534;vi1544;vi1535;vi1545;vi1536;vi1546;eqt19a011;eqt19a021;eqt19a012;eqt19a022;eqt19a013;eqt19a023;eqt19a014;eqt19a024;eqt19a015;eqt19a025;eqt19a016;eqt19a026;vi20;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;010150;059302;068;02;1;1;1;4;1;2;1;1;2;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;400; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;2; ;1;2711;158,127334775293;010150059302;01015005930206802;010150059302068021;202507
1;010150;059302;068;03;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;1;1;2; ;1;1;1;2;1;2;2; ;1;2711;158,127334775293;010150059302;01015005930206803;010150059302068031;202507
1;010150;059302;068;04;1;1;1;2;2;2;3;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;180;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;3;1;3;2; ;1;2711;158,127334775293;010150059302;01015005930206804;010150059302068041;202507
1;010150;059302;068;05;1;1;2;2;1;1;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;180;1;1;2;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;1;1;2; ;2; ;1;1;1;1;1;1;2;2711;158,127334775293;010150059302;01015005930206805;010150059302068051;202507
1;010150;059302;068;06;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;280;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;2; ;1;2711;158,127334775293;010150059302;01015005930206806;010150059302068061;202507
1;010150;059302;068;07;1;1;1;4;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;2711;158,127334775293;010150059302;01015005930206807;010150059302068071;202507
1;010150;059302;068;08;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2; ;1;2;1;2;2; ;1;2711;158,127334775293;010150059302;01015005930206808;010150059302068081;202507
1;010150;059504;054;01;1;1;2;1;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;4;1;4;2; ;1;2712;112,676455262839;010150059504;01015005950405401;010150059504054011;202507
1;010150;059504;054;02;1;1;1;1;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;2;1;2;1;1;1;2712;112,676455262839;010150059504;01015005950405402;010150059504054021;202507
1;010150;059504;054;03;1;1;1;4;2;2;2;1;2;7;6;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;1;1;1;1;1;1;1;7;1;7;1;1;1;2712;112,676455262839;010150059504;01015005950405403;010150059504054031;202507
1;010150;059504;054;04;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;65;2; ;2; ;1;2;2; ;2; ;1;4;1;4;1;1;1;2712;112,676455262839;010150059504;01015005950405404;010150059504054041;202507
1;010150;059504;054;05;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;1;1;1;2712;112,676455262839;010150059504;01015005950405405;010150059504054051;202507
1;010150;059504;054;06;1;1;2;2;1;1;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;2;1;2;1;1;1;2712;112,676455262839;010150059504;01015005950405406;010150059504054061;202507
1;010150;059504;054;07;1;1;1;2;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;2; ;1;2712;112,676455262839;010150059504;01015005950405407;010150059504054071;202507
1;010150;059903;065;01;1;1;1;4;1;1;1;3;1;9;7;0;1;1;1; ; ;1; ; ;1;1;1;2;5;500; ; ; ;1;1;2; ;1;100;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ;1;3;1;3;1;3;1;2713;174,997652143811;010150059903;01015005990306501;010150059903065011;202507
1;010150;059903;065;02;1;1;2;6;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;230;2;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;1;1;1;2713;174,997652143811;010150059903;01015005990306502;010150059903065021;202507
1;010150;059903;065;03;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1; ; ;1; ; ;1;1;1;2;1;280;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2; ;1;2;1;2;1;1;1;2713;174,997652143811;010150059903;01015005990306503;010150059903065031;202507
1;010150;059903;065;04;1;1;3;6;3;1;1;1;1;1;0;0;2;1;1; ; ;1; ; ;2;2;1;2;1;170;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;4;1;4;1;1;1;2713;174,997652143811;010150059903;01015005990306504;010150059903065041;202507
1;010150;059903;065;06;1;1;2;3;3;1;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;1;1;1;2713;174,997652143811;010150059903;01015005990306506;010150059903065061;202507
1;010150;059903;065;07;1;1;3;6;2;1;1;3;1;1;1;0;1;1;1; ; ;1; ; ;2;2;1;2;1;80;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;1;1;1;2713;174,997652143811;010150059903;01015005990306507;010150059903065071;202507
1;010150;060801;054;01;1;1;1;2;2;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;31;2; ;2; ;1;1;2; ;2; ;1;2;1;2;1;1;1;2712;74,548147747056;010150060801;01015006080105401;010150060801054011;202507
1;010150;060801;054;02;1;1;1;2;2;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;1;1;2; ;2; ;1;2;1;2;1;1;1;2712;74,548147747056;010150060801;01015006080105402;010150060801054021;202507
1;010150;060801;054;03;1;1;1;2;2;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;1;2;2; ;1;1;1;3;1;3;1;1;1;2712;74,548147747056;010150060801;01015006080105403;010150060801054031;202507
1;010150;060801;054;04;1;1;1;3;2;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;1;1;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2; ;1;2;1;2;1;2;1;2712;74,548147747056;010150060801;01015006080105404;010150060801054041;202507
1;010150;060801;054;05;1;1;1;2;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;120;2; ;2; ;1;2;2; ;2; ;1;3;1;3;1;2;1;2712;74,548147747056;010150060801;01015006080105405;010150060801054051;202507
1;010150;060801;054;06;1;1;1;2;3;1;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;2;2;1;1;1;1;1;2; ;2; ;2; ;1;25;2; ;2; ;1;2;2; ;1;1;1;5;1;5;2; ;1;2712;74,548147747056;010150060801;01015006080105406;010150060801054061;202507
1;010150;060801;054;07;1;1;1;2;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;1;2;2; ;1;1;1;3;1;3;2; ;1;2712;74,548147747056;010150060801;01015006080105407;010150060801054071;202507
1;010150;061202;065;01;1;4;1;3;3;1;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;1;2; ;2;2713;373,441507637759;010150061202;01015006120206501;010150061202065011;202507
1;010150;061202;065;02;1;1;1;2;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2; ;2; ;1;1;1;2;1;2;2; ;1;2713;373,441507637759;010150061202;01015006120206502;010150061202065021;202507
1;010150;061202;065;03;1;6;1;2;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;2;2; ;2; ;2; ;2; ;1;150;2; ;2; ;2; ;2; ;2; ;1;3;1;3;1;1;1;2713;373,441507637759;010150061202;01015006120206503;010150061202065031;202507
1;010150;061202;065;04;1;1;4;3;2;7;3;4;3;1;0;0;2;1;1; ; ;1; ; ;2;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;2;2713;373,441507637759;010150061202;01015006120206504;010150061202065041;202507
1;010150;061202;065;05;1;4;1;3;2;4;2;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;5;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;3;1;3;1;3;1;2713;373,441507637759;010150061202;01015006120206505;010150061202065051;202507
1;010150;061202;065;06;1;4;1;3;2;4;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;1;2713;373,441507637759;010150061202;01015006120206506;010150061202065061;202507
1;010150;061202;065;07;1;4;1;3;2;7;3;1;2;2;2;0;1;1;2; ; ;1; ; ;1;1;1;2;1;60;2;2;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;1;1;1;2713;373,441507637759;010150061202;01015006120206507;010150061202065071;202507
1;010150;062401;065;01;1;3;1;4;2;2;2;1;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;3;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2; ;2; ;2; ;1;2;1;2;1;1;1;2713;124,742387650237;010150062401;01015006240106501;010150062401065011;202507
1;010150;062401;065;02;1;1;2;2;1;1;1;1;1;3;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;100;2; ;2; ;2; ;2; ;2; ;1;2;1;2;2; ;1;2713;124,742387650237;010150062401;01015006240106502;010150062401065021;202507
1;010150;062401;065;03;1;1;1;4;1;1;1;1;1;7;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;1;20;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;1;3;1;3;1;1;1;2713;124,742387650237;010150062401;01015006240106503;010150062401065031;202507
1;010150;062401;065;04;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;2;2713;124,742387650237;010150062401;01015006240106504;010150062401065041;202507
1;010150;062401;065;05;1;3;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;1;1;2; ;1;2713;124,742387650237;010150062401;01015006240106505;010150062401065051;202507
1;010150;062401;065;06;1;1;1;4;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;2; ;2; ;1;1;1;2713;124,742387650237;010150062401;01015006240106506;010150062401065061;202507
1;010150;062401;065;07;1;1;1;4;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2; ;1;2;1;2;1;1;1;2713;124,742387650237;010150062401;01015006240106507;010150062401065071;202507
1;010150;065001;068;02;1;1;2;2;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;1;1;1;2712;274,702131049861;010150065001;01015006500106802;010150065001068021;202507
1;010150;065001;068;05;1;1;2;4;2;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;1;1;1;2712;274,702131049861;010150065001;01015006500106805;010150065001068051;202507
1;010150;065001;068;06;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;3;1;3;1;1;1;2712;274,702131049861;010150065001;01015006500106806;010150065001068061;202507
1;010150;065001;068;07;1;1;2;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2; ;2; ;2; ;1;2;1;2;1;1;1;2712;274,702131049861;010150065001;01015006500106807;010150065001068071;202507
1;010150;065001;068;08;1;1;1;2;1;2;1;1;1;6;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;70;2; ;2; ;1;1;2; ;2; ;1;3;1;3;1;1;1;2712;274,702131049861;010150065001;01015006500106808;010150065001068081;202507
1;010150;065001;068;10;1;1;2;2;1;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2; ;1;2;1;2;1;1;1;2712;274,702131049861;010150065001;01015006500106810;010150065001068101;202507
1;010150;065003;065;01;1;1;1;3;2;5;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2; ;2; ;1;1;1;1;1;1;1;1;1;2712;93,1581990609568;010150065003;01015006500306501;010150065003065011;202507
1;010150;065003;065;02;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;1;1;2; ;2; ;2; ;2; ;1;65;2; ;2; ;2; ;2; ;2; ;1;2;1;2;1;1;1;2712;93,1581990609568;010150065003;01015006500306502;010150065003065021;202507
1;010150;065003;065;03;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;2;2; ;2; ;2; ;2; ;1;160;2; ;2; ;1;1;2; ;1;1;1;5;1;5;1;1;1;2712;93,1581990609568;010150065003;01015006500306503;010150065003065031;202507
1;010150;065003;065;04;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;1;1;1;2712;93,1581990609568;010150065003;01015006500306504;010150065003065041;202507
1;010150;065003;065;06;1;1;1;2;1;1;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;2;2; ;2; ;2; ;1;50;1;70;2; ;2; ;1;2;2; ;2; ;1;5;1;5;1;2;1;2712;93,1581990609568;010150065003;01015006500306506;010150065003065061;202507
1;010150;065003;065;07;1;1;1;2;1;1;1;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;1;1;2; ;1;1;1;2;1;2;1;2;1;2712;93,1581990609568;010150065003;01015006500306507;010150065003065071;202507
1;010150;065003;065;08;1;1;1;4;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2; ;2; ;2; ;1;2;1;2;1;1;1;2712;93,1581990609568;010150065003;01015006500306508;010150065003065081;202507
1;010150;067603;054;01;1;1;1;4;1;1;1;1;1;9;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;700; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;1;2;2; ;1;1;1;3;1;3;1;1;1;2712;54,9275154504467;010150067603;01015006760305401;010150067603054011;202507
1;010150;067603;054;02;1;1;2;2;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;3;1;3;1;1;1;2712;54,9275154504467;010150067603;01015006760305402;010150067603054021;202507
1;010150;067603;054;03;1;1;3;2;2;1;2;1;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;1;1;150;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;2;1;2;2; ;1;2712;54,9275154504467;010150067603;01015006760305403;010150067603054031;202507
1;010150;067603;054;04;1;1;2;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;2; ;1;2712;54,9275154504467;010150067603;01015006760305404;010150067603054041;202507
1;010150;067603;054;05;1;1;1;2;2;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;350;2;2;2;1;1;2; ;2; ;2; ;2; ;1;15;2; ;2; ;1;1;2; ;1;1;1;5;1;5;1;1;1;2712;54,9275154504467;010150067603;01015006760305405;010150067603054051;202507
1;010150;067603;054;06;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;2; ;1;2712;54,9275154504467;010150067603;01015006760305406;010150067603054061;202507
1;010150;067603;054;07;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;1;1;2; ;2; ;1;1;1;1;2; ;1;2712;54,9275154504467;010150067603;01015006760305407;010150067603054071;202507
1;010150;067903;071;01;1;1;1;2;2;1;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;70;2; ;2; ;1;1;2; ;2; ;1;5;1;5;1;1;1;2711;42,263115577068;010150067903;01015006790307101;010150067903071011;202507
1;010150;067903;071;03;1;1;1;3;2;1;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2; ;2; ;1;1;1;1;1;1;1;1;1;2711;42,263115577068;010150067903;01015006790307103;010150067903071031;202507
1;010150;067903;071;04;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;1;1;1;2711;42,263115577068;010150067903;01015006790307104;010150067903071041;202507
1;010150;067903;071;05;1;1;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;1;1;2; ;1;1;1;3;1;3;1;1;1;2711;42,263115577068;010150067903;01015006790307105;010150067903071051;202507
1;010150;067903;071;06;1;1;1;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;4;1;4;2; ;1;2711;42,263115577068;010150067903;01015006790307106;010150067903071061;202507
1;010150;067903;071;07;1;1;1;2;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;3;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;4;1;4;1;1;1;2711;42,263115577068;010150067903;01015006790307107;010150067903071071;202507
1;010150;067903;071;09;1;1;1;2;1;2;2;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;35;2; ;2; ;1;1;2; ;2; ;1;3;1;3;1;1;1;2711;42,263115577068;010150067903;01015006790307109;010150067903071091;202507
1;010150;071403;065;01;1;1;2;1;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;1;1;1;3;1;3;1;1;1;2711;26,5489700142814;010150071403;01015007140306501;010150071403065011;202507
1;010150;071403;065;02;1;1;2;1;2;1;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;2;2; ;2; ;2; ;2; ;1;120;2; ;2; ;1;1;2; ;2; ;1;3;1;3;1;1;1;2711;26,5489700142814;010150071403;01015007140306502;010150071403065021;202507
1;010150;071403;065;03;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;280;2;2;2;1;1;2; ;2; ;2; ;2; ;1;65;2; ;2; ;1;3;2; ;2; ;1;3;1;3;1;1;1;2711;26,5489700142814;010150071403;01015007140306503;010150071403065031;202507
1;010150;071403;065;04;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;1;1;1;1;1;2711;26,5489700142814;010150071403;01015007140306504;010150071403065041;202507
1;010150;071403;065;06;1;1;2;1;2;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;1;1;1;2; ;1;2711;26,5489700142814;010150071403;01015007140306506;010150071403065061;202507
1;010150;071403;065;07;1;1;2;1;2;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;1;1;1;2711;26,5489700142814;010150071403;01015007140306507;010150071403065071;202507
1;010150;071403;065;08;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;70;2; ;2; ;1;2;2; ;2; ;1;3;1;3;1;1;1;2711;26,5489700142814;010150071403;01015007140306508;010150071403065081;202507
1;010150;072503;054;01;1;1;1;4;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2; ;2; ;1;1;1;2;1;2;1;1;1;2713;172,527992962451;010150072503;01015007250305401;010150072503054011;202507
1;010150;072503;054;02;1;1;1;2;2;2;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;1;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;3;1;3;1;1;1;2713;172,527992962451;010150072503;01015007250305402;010150072503054021;202507
1;010150;072503;054;03;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;1;2;1;1;2; ;2; ;2; ;1;110;2; ;2; ;1;1;2; ;2; ;1;2;1;2;1;2;1;2713;172,527992962451;010150072503;01015007250305403;010150072503054031;202507
1;010150;072503;054;04;1;1;1;4;2;2;2;1;2;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;3;2; ;2; ;2; ;2; ;1;260;2; ;2; ;1;1;2; ;1;1;1;4;1;4;1;2;1;2713;172,527992962451;010150072503;01015007250305404;010150072503054041;202507
1;010150;072503;054;05;1;1;2;1;2;2;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;1;1;1;1;2; ;2;2713;172,527992962451;010150072503;01015007250305405;010150072503054051;202507
1;010150;072503;054;06;1;1;2;1;2;2;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;1;1;1;1;2; ;2; ;2; ;1;50;2; ;2; ;1;2;2; ;2; ;1;4;1;4;1;1;1;2713;172,527992962451;010150072503;01015007250305406;010150072503054061;202507
1;010150;072503;054;07;1;1;1;2;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;1;2;1;2;1;1;1;2713;172,527992962451;010150072503;01015007250305407;010150072503054071;202507
1;010150;073702;054;01;1;3;1;4;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;2;1;2;1;1;1;2711;637,435489128499;010150073702;01015007370205401;010150073702054011;202507
1;010150;073702;054;02;1;3;2;4;2;5;2;3;2;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2; ;2; ;2; ;1;4;1;4;1;1;1;2711;637,435489128499;010150073702;01015007370205402;010150073702054021;202507
1;010150;073702;054;03;1;1;2;1;1;2;1;1;1;4;3;1;1;1;1; ; ;1; ; ;1;1;1;2;1;180;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ;2; ;1;3;1;3;1;1;1;2711;637,435489128499;010150073702;01015007370205403;010150073702054031;202507
